"publication_name";"publication_url";"tome";"year";"url"
"Accelerating the Diffusion-Weighted Imaging Biomarker in the clinical practice: comparative study";"https://www.sciencedirect.com/science/article/pii/S1877050917306609";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Combining Grid Computing and Docker Containers for the Study and Parametrization of CT Image Reconstruction Methods";"https://www.sciencedirect.com/science/article/pii/S1877050917306038";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Vocal signal analysis in patients affected by Multiple Sclerosis";"https://www.sciencedirect.com/science/article/pii/S187705091730635X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Monte Carlo Study of the Crystalline and Amorphous NaK Alloy";"https://www.sciencedirect.com/science/article/pii/S1877050917308517";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Towards a better understanding of on and off target effects of the lymphocyte-specific kinase LCK for the development of novel and safer pharmaceuticals";"https://www.sciencedirect.com/science/article/pii/S1877050917309201";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"MiW: A domain specific modeling environment for complex molecular systems";"https://www.sciencedirect.com/science/article/pii/S1877050917306798";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Molecular Dynamics of Di-palmitoyl-phosphatidyl-choline Biomembranes in Ionic Solution: Adsorption of the Precursor Neurotransmitter Tryptophan";"https://www.sciencedirect.com/science/article/pii/S1877050917307123";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Improved New Word Detection Method Used in Tourism Field";"https://www.sciencedirect.com/science/article/pii/S1877050917305239";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Large-scale Nonparallel Support Vector Ordinal Regression Solver";"https://www.sciencedirect.com/science/article/pii/S1877050917306567";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Relationship between Capital Operation and Market Value Management of Listed Companies Based on Random Forest Algorithm";"https://www.sciencedirect.com/science/article/pii/S1877050917306671";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Hash Based Method for Large Scale Nonparallel Support Vector Machines Prediction";"https://www.sciencedirect.com/science/article/pii/S1877050917307007";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Alternating Direction Method of Multipliers for L1- and L2-norm Best Fitting Hyperplane Classifier";"https://www.sciencedirect.com/science/article/pii/S1877050917305689";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Pension Fund Asset Allocation: A Mean-Variance Model with CVaR Constraints";"https://www.sciencedirect.com/science/article/pii/S187705091730697X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Short-term Electricity Price Forecasting with Empirical Mode Decomposition based Ensemble Kernel Machines";"https://www.sciencedirect.com/science/article/pii/S1877050917305860";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Russian Interbank Network Reconstruction via Metaheuristic Algorithm";"https://www.sciencedirect.com/science/article/pii/S1877050917308633";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Identification of failing banks using Clustering with self-organising neural networks";"https://www.sciencedirect.com/science/article/pii/S1877050917306920";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Clustering algorithms for Risk-Adjusted Portfolio Construction";"https://www.sciencedirect.com/science/article/pii/S187705091730772X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Study of the periodicity in Euro-US Dollar exchange rates using local alignment and random matrixes";"https://www.sciencedirect.com/science/article/pii/S1877050917306804";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Global Convergence Analysis of the Flower Pollination Algorithm: A Discrete-Time Markov Chain Approach";"https://www.sciencedirect.com/science/article/pii/S1877050917305215";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Memetic Simulated Annealing for Data Approximation with Local-Support Curves";"https://www.sciencedirect.com/science/article/pii/S1877050917305665";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Matheuristic Approach for Solving the Dynamic Facility Layout Problem";"https://www.sciencedirect.com/science/article/pii/S187705091730861X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Blood Perfusion Parameter Estimation in Tumors by means of a Genetic Algorithm";"https://www.sciencedirect.com/science/article/pii/S1877050917308335";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Job-flow Anticipation Scheduling in Grid";"https://www.sciencedirect.com/science/article/pii/S1877050917305057";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Hybrid Heuristic in GPU-CPU Based on Scatter Search for the Generalized Assignment Problem";"https://www.sciencedirect.com/science/article/pii/S1877050917307755";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"An Exact Resolution for the Probabilistic Traveling Salesman Problem under the A Priori Strategy";"https://www.sciencedirect.com/science/article/pii/S1877050917306063";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Matrix Approach to DC Railway Electrification Verification";"https://www.sciencedirect.com/science/article/pii/S1877050917308359";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Multi-Objective Approach to the Competitive Facility Location Problem";"https://www.sciencedirect.com/science/article/pii/S1877050917305525";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Multi-objective optimisation in scientific workflow";"https://www.sciencedirect.com/science/article/pii/S1877050917308062";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Pareto Ranking Bisection Algorithm for EM-Driven Multi-Objective Design of Antennas in Highly-Dimensional Parameter Spaces";"https://www.sciencedirect.com/science/article/pii/S1877050917306543";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Accelerating Parallel Multicriterial Optimization Methods Based on Intensive Using of Search Information";"https://www.sciencedirect.com/science/article/pii/S1877050917305744";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Surrogate Model Based On Mixtures Of Taylor Expansions For Trust Region Based Methods";"https://www.sciencedirect.com/science/article/pii/S1877050917307937";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Expedite Design of Variable-Topology Broadband Hybrid Couplers for Size Reduction Using Surrogate-Based Optimization and Co-Simulation Coarse Models";"https://www.sciencedirect.com/science/article/pii/S1877050917306099";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Airfoil Design Under Uncertainty Using Non-Intrusive Polynomial Chaos Theory and Utility Functions";"https://www.sciencedirect.com/science/article/pii/S1877050917306178";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Improving HPLC Analysis of Vitamin A and E: Use of Statistical Experimental Design";"https://www.sciencedirect.com/science/article/pii/S1877050917307639";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A model for optimal fleet composition of vessels for offshore wind farm maintenance";"https://www.sciencedirect.com/science/article/pii/S1877050917308487";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Prostate cancer focal brachytherapy: Improving treatment plan robustness using a convolved dose rate model";"https://www.sciencedirect.com/science/article/pii/S1877050917306130";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Implementation and Use of Coarse-grained Parallel Branch-and-bound in Everest Distributed Environment";"https://www.sciencedirect.com/science/article/pii/S1877050917308001";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Model-Driven Choice of Numerical Methods for the Solution of the Linear Advection Equation";"https://www.sciencedirect.com/science/article/pii/S1877050917308013";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"3D Drape Reconstruction and Parameterization Based on Smartphone Video and Elliptical Fourier Analysis";"https://www.sciencedirect.com/science/article/pii/S1877050917305884";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Data resolution effects on a coupled data driven system for forest fire propagation prediction";"https://www.sciencedirect.com/science/article/pii/S1877050917305616";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Data Assimilation of Wildfires with Fuel Adjustment Factors in farsite using Ensemble Kalman Filtering";"https://www.sciencedirect.com/science/article/pii/S1877050917307901";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Feature Based Grid Event Classification from Synchrophasor Data";"https://www.sciencedirect.com/science/article/pii/S1877050917305641";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Framework for Provenance Analysis and Visualization";"https://www.sciencedirect.com/science/article/pii/S1877050917308098";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Human Identification and Localization by Robots in Collaborative Environments";"https://www.sciencedirect.com/science/article/pii/S1877050917308426";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Data-Driven Design of an Ebola Therapeutic";"https://www.sciencedirect.com/science/article/pii/S1877050917306944";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Transforming a Local Medical Image Analysis for Running on a Hadoop Cluster";"https://www.sciencedirect.com/science/article/pii/S1877050917308360";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Decentralized Dynamic Data-Driven Monitoring of Dispersion Processes on Partitioned Domains";"https://www.sciencedirect.com/science/article/pii/S1877050917305501";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Framework for Direct and Transparent Data Exchange of Filter-stream Applications in Multi-GPUs Architectures";"https://www.sciencedirect.com/science/article/pii/S1877050917307160";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Multiscale and Multiresolution methods for Sparse representation of Large datasets";"https://www.sciencedirect.com/science/article/pii/S1877050917308281";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"From Extraction to Generation of Design Information -Paradigm Shift in Data Mining via Evolutionary Learning Classifier System";"https://www.sciencedirect.com/science/article/pii/S1877050917308542";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Case study on: Scalability of preprocessing procedure of remote sensing in Hadoop";"https://www.sciencedirect.com/science/article/pii/S1877050917305598";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Collaborative Support Vector Machine for Malware Detection";"https://www.sciencedirect.com/science/article/pii/S1877050917305987";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Improving Performance of Multiclass Classification by Inducing Class Hierarchies";"https://www.sciencedirect.com/science/article/pii/S1877050917308244";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"The Impact of Large-Data Transfers in Shared Wide-Area Networks: An Empirical Study";"https://www.sciencedirect.com/science/article/pii/S1877050917308049";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A High Performance Computing Framework for Continental-Scale Forest Fire Spread Prediction";"https://www.sciencedirect.com/science/article/pii/S187705091730889X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"The Processing Procedure for the Interpretation of Microseismic Signal Acquired from a Surface Array During Hydraulic Fracturing in Pomerania Region in Poland";"https://www.sciencedirect.com/science/article/pii/S1877050917308931";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Web-based Visual Analytic Framework for Understanding Large-scale Environmental Models: A Use Case for The Community Land Model";"https://www.sciencedirect.com/science/article/pii/S1877050917307676";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Workshop on Large-Scale Computational Physics LSCP 2017";"https://www.sciencedirect.com/science/article/pii/S1877050917309328";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Solution of Few-Body Coulomb Problems with Latent Matrices on Multicore Processors";"https://www.sciencedirect.com/science/article/pii/S1877050917305136";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Parallel Acoustic Field Simulation with Respect to Scattering of Sound on Local Inhomogeneities";"https://www.sciencedirect.com/science/article/pii/S1877050917307378";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Large Scale Simulation of Cloud Cavitation Collapse";"https://www.sciencedirect.com/science/article/pii/S1877050917307342";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Feynman loop numerical integral expansions for 3-loop vertex diagrams";"https://www.sciencedirect.com/science/article/pii/S1877050917308815";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Variable-Size Batched Gauss-Huard for Block-Jacobi Preconditioning";"https://www.sciencedirect.com/science/article/pii/S1877050917307731";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Parallel Modularity Clustering";"https://www.sciencedirect.com/science/article/pii/S1877050917307913";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Parallel Monte Carlo on Intel MIC Architecture";"https://www.sciencedirect.com/science/article/pii/S1877050917307226";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Multiscale Modelling and Simulation, 14th International Workshop";"https://www.sciencedirect.com/science/article/pii/S1877050917309274";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Dynamic load balancing for CAFE multiscale modelling methods for heterogeneous hardware infrastructure";"https://www.sciencedirect.com/science/article/pii/S1877050917305604";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Multiscale Approach to Parabolic Equations Derivation: Beyond the Linear Theory";"https://www.sciencedirect.com/science/article/pii/S1877050917306257";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A concept of a prognostic system for personalized anti-tumor therapy based on supermodeling";"https://www.sciencedirect.com/science/article/pii/S1877050917305070";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Linking Gene Dynamics to Intimal Hyperplasia – A Predictive Model of Vein Graft Adaptation";"https://www.sciencedirect.com/science/article/pii/S1877050917305847";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"On the numerical evaluation of local curvature for diffuse interface models of microstructure evolution";"https://www.sciencedirect.com/science/article/pii/S1877050917308876";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Multiscale Modeling of Surgical Flow in a Large Operating Room Suite: Understanding the Mechanism of Accumulation of Delays in Clinical Practice";"https://www.sciencedirect.com/science/article/pii/S1877050917308402";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Reduced Fracture Finite Element Model Analysis of an Efficient Two-Scale Hybrid Embedded Fracture Model";"https://www.sciencedirect.com/science/article/pii/S1877050917305835";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Numerical Simulation of Rotation of Intermeshing Rotors using Added and Eliminated Mesh Method";"https://www.sciencedirect.com/science/article/pii/S1877050917305963";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Extension of a Regularization Based Time-adaptive Numerical Method for a Degenerate Diffusion-Reaction Biofilm Growth Model to Systems Involving Quorum Sensing";"https://www.sciencedirect.com/science/article/pii/S1877050917306324";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"The THex Algorithm and a Simple Darcy Solver on Hexahedral Meshes";"https://www.sciencedirect.com/science/article/pii/S1877050917307202";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Mixed Finite Element Analysis for an Elliptic/Mixed Elliptic Interface Problem with Jump Coefficients";"https://www.sciencedirect.com/science/article/pii/S1877050917304799";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Stabilized Finite Element Methods for Flux";"https://www.sciencedirect.com/science/article/pii/S1877050917306932";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Comparison of Handling Pressure in Poisson Solver for Immersed Boundary Method Considering Pressure Condition";"https://www.sciencedirect.com/science/article/pii/S1877050917307263";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"An observable regularization of compressible two-phase flow";"https://www.sciencedirect.com/science/article/pii/S1877050917307615";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Fast Algorithm to Simulate Droplet Motions in Oil/Water Two Phase Flow";"https://www.sciencedirect.com/science/article/pii/S1877050917307597";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Application of the Path Tubes Method to the Navier-Stokes Equations";"https://www.sciencedirect.com/science/article/pii/S1877050917307688";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Similarity Conversion of Centrifugal Natural Gas Compressors Based on Predictor-Corrector";"https://www.sciencedirect.com/science/article/pii/S1877050917306841";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"GPU Acceleration of CFD Algorithm: HSMAC and SIMPLE";"https://www.sciencedirect.com/science/article/pii/S1877050917306919";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Numerical Modeling of Polydisperse Bubbly Flows by the OpenMP Parallel Algorithm";"https://www.sciencedirect.com/science/article/pii/S187705091730741X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Applications of an hybrid particle-grid penalization method for the DNS and passive control of bluff-body flows";"https://www.sciencedirect.com/science/article/pii/S1877050917305471";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"DNS of the wall effect on the motion of bubble swarms";"https://www.sciencedirect.com/science/article/pii/S1877050917306142";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A comparative study of evolutionary statistical methods for uncertainty reduction in forest fire propagation prediction";"https://www.sciencedirect.com/science/article/pii/S1877050917308803";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Statistical Estimation of Brown Bears (Ursus arctos L.) Population in the Rhodope Mountains";"https://www.sciencedirect.com/science/article/pii/S1877050917309249";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Methodology of estimation of achieving regional goals of sustainable development on the basis of program and goal oriented approach";"https://www.sciencedirect.com/science/article/pii/S1877050917305926";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Posterior Ensemble Kalman Filter Based On A Modified Cholesky Decomposition";"https://www.sciencedirect.com/science/article/pii/S1877050917305975";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"An ontological approach to dynamic fine-grained Urban Indicators";"https://www.sciencedirect.com/science/article/pii/S187705091730491X";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Recommendation of Short-Term Activity Sequences During Distributed Events";"https://www.sciencedirect.com/science/article/pii/S1877050917307299";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Optimal pricing model based on reduction dimension: A case of study for convenience stores";"https://www.sciencedirect.com/science/article/pii/S1877050917309213";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"High-Level Toolset For Comprehensive Visual Data Analysis and Model Validation";"https://www.sciencedirect.com/science/article/pii/S1877050917305690";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Identification of Quasi-Stationary Dynamic Objects with the Use of Derivative Disproportion Functions";"https://www.sciencedirect.com/science/article/pii/S1877050917309031";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Symbol and Bit Error Probability for Coded TQAM in AWGN Channel";"https://www.sciencedirect.com/science/article/pii/S1877050917307986";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"The Art of Teaching Computational Science";"https://www.sciencedirect.com/science/article/pii/S1877050917309304";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Using Cognitive Computing for Learning Parallel Programming: An IBM Watson Solution";"https://www.sciencedirect.com/science/article/pii/S1877050917307743";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Building a Community of Practice to Prepare the HPC Workforce";"https://www.sciencedirect.com/science/article/pii/S1877050917305902";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Learning Outcomes Based Evaluation of HPC Professional Training";"https://www.sciencedirect.com/science/article/pii/S1877050917307020";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Towards Data Science Literacy";"https://www.sciencedirect.com/science/article/pii/S1877050917308670";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A Way How to Impart Data Science Skills to Computer Science Students Exemplified by OBDA-Systems Development";"https://www.sciencedirect.com/science/article/pii/S1877050917307780";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Performance Analysis of Parallel Python Applications";"https://www.sciencedirect.com/science/article/pii/S1877050917307962";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Scaling Score-P to the next level";"https://www.sciencedirect.com/science/article/pii/S1877050917306592";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Design Evaluation of a Performance Analysis Trace Repository";"https://www.sciencedirect.com/science/article/pii/S1877050917307779";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Software Framework for Parallel BEM Analyses with H-matrices Using MPI and OpenMP";"https://www.sciencedirect.com/science/article/pii/S1877050917308967";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Simulation of emergency care for patients with ACS in Saint Petersburg for ambulance decision making";"https://www.sciencedirect.com/science/article/pii/S1877050917307640";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Smart levee monitoring and flood decision support system: reference architecture and urgent computing management";"https://www.sciencedirect.com/science/article/pii/S1877050917307834";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Firemap: A Dynamic Data-Driven Predictive Wildfire Modeling and Visualization Environment";"https://www.sciencedirect.com/science/article/pii/S1877050917307585";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Performance-aware scheduling of streaming applications using genetic algorithm";"https://www.sciencedirect.com/science/article/pii/S1877050917308773";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Towards an operational database for real-time environmental monitoring and early warning systems";"https://www.sciencedirect.com/science/article/pii/S1877050917307846";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Numerical Simulation of Magnetic Nanoparticles Injection into Two–phase Flow in a Porous Medium";"https://www.sciencedirect.com/science/article/pii/S1877050917305033";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Dual-mixed finite elements for the three-field Stokes model as a finite volume method on staggered grids";"https://www.sciencedirect.com/science/article/pii/S1877050917306361";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"A multicomponent QM study of H2 dissociation on small aluminum cluster";"https://www.sciencedirect.com/science/article/pii/S1877050917307664";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Column-wise Guided Data Imputation";"https://www.sciencedirect.com/science/article/pii/S1877050917305008";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Recognizing Compound Entity Phrases in Hybrid Academic Domains in View of Community Division";"https://www.sciencedirect.com/science/article/pii/S1877050917305082";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"Optimization of DBN using Regularization Methods Applied for Recognizing Arabic Handwritten Script";"https://www.sciencedirect.com/science/article/pii/S1877050917306087";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
"On Patterns of Multi-domain Interaction for Scientific Software Development focused on Separation of Concerns";"https://www.sciencedirect.com/science/article/pii/S1877050917309456";"Procedia_Computer_Science_Vol_108";2017;"http://www.sciencedirect.com/journal/procedia-computer-science/vol/108"
